filename,subject_id,KCAL,PROT,FIBE,SODI,SFAT,ADD_SUGARS,F_TOTAL,V_TOTAL,G_WHOLE,food_description,reference_nutrition_category
45ab61db459abb1bfdfaaf8146fb.jpeg,SNAPME9114,43.426875,2.2305937499999997,6.3436875,449.6593325,0.101661875,0.0,0.0,1.242,0.0,"Oyster-flavored sauce | Turnip greens, cooked, from fresh, fat not added in cooking",mixed
45ad9557468ab44e95e9fe0fb285.jpeg,SNAPME9070,220.95,3.5775,3.96,190.35,0.9747,0.693,0.0,0.0,2.025,Multigrain chips (Sun Chips),mixed
45c316274487bd10055fa53d8042.jpeg,SNAPME9187,196.8,0.168,0.0,12.0,0.0,0.0,0.0,0.0,0.0,"Wine, table, white",mixed
45ce55a94f9e8a4e050b307ff881.jpeg,SNAPME9191,384.45,16.86015,7.9455,269.81999999999994,4.279125,0.0,0.0,0.0,1.416,"Chia seeds | Oatmeal, regular or quick, made with milk, fat not added in cooking | Sunflower seeds, plain, unsalted",mixed
45f74d3445a986cf797c806a684d.jpeg,SNAPME9185,83.86,8.7922,0.724,1241.98,0.74562,0.0,0.0,0.814,0.0,"Mushrooms, cooked, from fresh, fat not added in cooking | Seaweed soup",poor
464da55a4eea84ee0a17cbf6cbd8.jpeg,SNAPME9155,334.4275,36.687059999999995,1.8525,877.6005,2.5474555,1.12896,0.0,0.705875,0.0,"Chicken breast, sauteed, skin not eaten | Italian dressing, made with vinegar and oil | Pepper, sweet, red, raw | Romaine lettuce, raw | Spinach, raw",mixed
4687e74142999c79354e4de4e0bb.jpeg,SNAPME9132,178.15800000000002,6.31459,5.0157,474.509976225,0.55884,0.0,0.0,0.14643,0.9455,"Carrots, cooked, from fresh, fat not added in cooking | Celery, cooked, fat not added in cooking | Garlic, cooked | Lentils, dry, cooked, fat not added in cooking | Olive oil | Onions, cooked, from fresh, fat not added in cooking | Pinto, calico, or red Mexican beans, dry, cooked, fat not added in cooking | Rice, brown, cooked, fat not added in cooking | Soy sauce | Tomato paste | Vegetable broth, bouillon",mixed
468cefb54d89a56edc43276cdcc2.jpeg,SNAPME9172,40.8312,0.449928,0.16632,15.8904,0.404172,1.189944,0.0,0.0,0.0,"Coffee creamer, liquid, flavored | Coffee, brewed",mixed
4696565c418eb205f9ef97291b18.jpeg,SNAPME9065,136.185,5.81175,4.5255,863.31,1.341515,0.0,0.0,2.23125,0.0,"Cabbage, Chinese, cooked, made with oil | Lettuce, raw | Mushrooms, cooked, from fresh, made with oil",mixed
46a2c28243bda62d766c265e8f6b.jpeg,SNAPME9102,315.1725,38.4195,0.9345,720.851116688,6.4825725,0.0,0.0252,0.315,0.0,"Cheese, Parmesan, dry grated | Chicken breast, baked, broiled, or roasted, skin not eaten, from raw | Lemon, raw | Squash, summer, yellow or green, cooked, from fresh, fat not added in cooking",poor
46c0369e494ab874cea2e3f69c04.jpeg,SNAPME9127,649.27,19.795099999999998,7.949999999999999,643.37,12.962705,0.0,0.0,0.402,0.0,"Cheese, Mexican blend | Guacamole, NFS | Tortilla chips, plain",mixed
46d8f2af41368030e4dcb62efccf.jpeg,SNAPME9037,753.52,32.70359,3.1465,1601.277,6.1922429999999995,0.12789,0.0,0.0,0.0,"Chicken or turkey and noodles, no sauce | Creamy dressing | Noodles, chow mein",mixed
46f8782348c49ca033b3ff18f923.jpeg,SNAPME9008,298.82,9.195,4.08,360.85999999999996,2.8141,2.874,0.0,0.0,1.272,"Cereal, ready-to-eat, NFS | Milk, whole",mixed
47397577441b9a4dbf1a786227e1.jpeg,SNAPME9061,24.0,0.21,0.295,0.55,0.8875,0.649,0.0,0.0,0.0,"Chocolate, semi-sweet morsel",poor
47821725446e8d7fac4fb46540e4.jpeg,SNAPME9170,17.73,0.0,0.0,1.71,0.0,0.6741,0.0,0.0,0.0,Hard candy,mixed
4789353d42a4bb9cd219e4086989.jpeg,SNAPME9007,383.26,22.8131,4.41,815.29,9.67429,0.162,0.0,0.0,1.9125,"Cheese, Cheddar | Egg omelet or scrambled egg, made without fat | Tortilla, whole wheat",poor
4795a02a488ca7bb8d96162c6bab.jpeg,SNAPME9118,394.15999999999997,11.7532,7.44,75.74,4.98152,0.4224,1.6562,0.0,0.0,"Apple, raw | Peanut butter, lower sodium and lower sugar",mixed
47acd8b0402ba5d7a56a845e0fde.jpeg,SNAPME9002,332.0,6.556,5.1,250.8,2.7568,5.76,0.0,0.0,1.74,"Maple syrup | Oatmeal, regular or quick, made with water, fat added in cooking",mixed
47aebc4b457f93fdc90c6c16e5b8.jpeg,SNAPME9151,318.9825,14.351025,5.468999999999999,830.085,3.20952,0.0,0.0,1.334475,0.0,"Peas and carrots, cooked, from frozen, made with oil | Tofu and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, with soy-based sauce",mixed
47dedf1248d6803853c265aa3705.jpeg,SNAPME9103,604.8900000000001,35.2,8.505749999999999,2419.9875,7.4706475,0.0,0.0,1.8865,0.0,"Broccoli, cooked, from fresh, made with oil | Onions, cooked, from fresh, made with oil | Ravioli, meat-filled, with tomato sauce or meat sauce | Turkey or chicken sausage",poor
47fb1ca04f6a9eea7a7507e58852.jpeg,SNAPME9026,311.5,39.45399999999999,5.44,900.8,2.0005,0.0,0.0,1.105,0.0,"Broccoli, cooked, from fresh, made with oil | Chicken breast, sauteed, skin not eaten",mixed
485c0b0147c6afc5c19b5a8ed564.jpeg,SNAPME9122,2.4,0.216,0.0,4.8,0.0048,0.0,0.0,0.0,0.0,"Iced Coffee, brewed",mixed
48af88c64de090f99a7cc57c7bf7.jpeg,SNAPME9018,170.24,2.0448,0.992,168.64,1.088,0.0,0.0,0.56,0.0,"Potato chips, ruffled, plain",mixed
48cfa8424d289373b64fd7f77148.jpeg,SNAPME9161,191.035,6.996449999999999,2.3259999999999996,902.4825,3.4875525,0.015,0.0,0.2151,0.0,"Broccoli cheese soup, prepared with milk, home recipe, canned, or ready-to-serve | Crackers, oyster",poor
48ecf8ed4bf0b7bbb69dc7590644.jpeg,SNAPME9185,219.482,8.07832,4.2908,391.865,2.548812,0.0,0.0,0.59111,0.0,"Red beans and rice | Tomatoes, raw",poor
49281df344fc98911f8eff2288c7.jpeg,SNAPME9105,214.34193749999997,2.0058923440000003,1.9921171880000001,25.664596969999998,4.886915204,2.827059375,0.0,0.24609375,0.0,"Butter, stick, unsalted | Cream, half and half | Flour, white, all-purpose | Marshmallow | Pecans, NFS | Sugar, brown | Sweet potato, boiled, fat not added in cooking",poor
493b117b44dbbc62f4328fa8a794.jpeg,SNAPME9009,445.845578,39.9607,6.645,1160.086009,6.560952135999999,0.136708,0.0,1.7835,0.0,"Broccoli, cooked, from frozen, fat not added in cooking | Chicken breast, baked, broiled, or roasted, skin not eaten, from raw | Olive oil | Potato, mashed, from dry mix, made with milk | Worcestershire sauce",poor
495feb0f4c6baeef95a7477d226d.jpeg,SNAPME9187,374.64,0.7392,1.008,6.72,7.74984,12.8352,0.5544,0.0,0.0,Fruit sauce,poor
49626927433a88ec0ec24caa255b.jpeg,SNAPME9009,599.2080000000001,37.021159999999995,3.4,2444.9700000000003,7.56069,0.504,0.0,0.9785,0.0,"Bread, white | Cheese, Muenster | Cucumber pickles, dill | Mayonnaise, reduced fat,  with olive oil | Potato chips, plain | Romaine lettuce, raw | Tomatoes, raw | Turkey, prepackaged or deli, luncheon meat",poor
49704438495a92515371a7398389.jpeg,SNAPME9133,114.791,3.8495937500000004,0.783475,230.46224999999998,1.472590125,0.15313375,0.0,0.0,0.0,"Bread, French or Vienna | Butter, stick, salted",poor
497f5033465cb720549468b8afb1.jpeg,SNAPME9038,188.32,4.884,3.124,236.28,0.35860000000000003,0.4312,0.8052,0.0,0.0,"Bread, cinnamon, toasted | Plum, raw",mixed
49cefe974473a021f39604bcd667.jpeg,SNAPME9011,446.865,13.5256,10.825,248.16000000000003,2.6183249999999996,0.2192,0.7906,0.0,1.42965,"Almond milk, unsweetened | Banana, raw | Chia seeds | Oats, raw | Peanut butter",mixed
49d564f245708e398fbac5dc7062.jpeg,SNAPME9146,567.414,30.47448,25.166700000000002,1299.5782634,1.501032,0.0,0.0,2.87469,0.0,"Carrots, cooked, from fresh, fat not added in cooking | Chicken or turkey broth, bouillon, or consomme | Garlic, cooked | Lentils, dry, cooked, fat not added in cooking | Mushrooms, cooked, from fresh, fat not added in cooking | Olive oil | Onions, cooked, from fresh, fat not added in cooking | Pasta, cooked | Spinach, cooked, from frozen, fat not added in cooking | Tomato paste | Tomatoes, canned, low sodium | Wine, table, white",mixed
49ecfd6348168c8837bc0d3c5b44.jpeg,SNAPME9169,121.75,1.6275,0.95,136.25,1.0005,0.0,0.0,0.4375,0.0,"Potato chips, other flavored",mixed
4a19f37a44888bf1406cb5a2946f.jpeg,SNAPME9019,122.4,0.1008,0.0,5.76,0.0,0.0,0.0,0.0,0.0,"Wine, table, red",mixed
4a4a77ef4b928ed82ef3554ec991.jpeg,SNAPME9186,442.27819253000007,18.682639534,6.780417122999999,684.539402754,4.76869995,0.526900025,0.0,0.859466739,0.238275048,"Bread crumbs, plain | Butter, stick, unsalted | Cheese, Parmesan, dry grated | Cheese, Ricotta | Egg, whole, boiled or poached | Garlic, cooked | Mushrooms, cooked, from fresh, fat not added in cooking | Oats, raw | Onions, cooked, from fresh, fat not added in cooking | Pasta with tomato-based sauce, home recipe",mixed
4a50ee234eed992f56906f7330b5.jpeg,SNAPME9087,105.02,1.2862,3.068,1.18,0.13216,0.0,0.7906,0.0,0.0,"Banana, raw",mixed
4a701ac7457b85a541f15ff693be.jpeg,SNAPME9133,88.902112,3.5135945,0.7190612,196.761292,0.172901534,0.14054378,0.0,0.0,0.0,"Bread, sour dough",mixed
4a7a22dc4602b76344c94591678c.jpeg,SNAPME9019,470.8935,9.004005000000001,7.602449999999999,1130.8125,5.6029919999999995,0.783,2.138325,0.18768,0.207,"Apple, raw | Cheese spread, Swiss cheese base | Crackers, multigrain | Olives, green, stuffed | Raisins",poor
4a8abb3840d8a7ae59b485c17a52.jpeg,SNAPME9018,296.38,5.986,1.898,340.91,8.51107,1.7374,0.0,0.0,0.0,Croissant,poor
4ac1872041a585a53cccd1661b9a.jpeg,SNAPME9114,156.285,1.6308,2.0385,4.53,0.12231,0.0,1.51755,0.0,0.0,"Grapes, raw, NS as to type",mixed
4acc7f67425b92df7f02a96fe5da.jpeg,SNAPME9091,200.82,10.214400000000001,4.741,310.94,0.06948,1.5184,0.2296,0.625,0.0,"Applesauce, stewed apples, unsweetened | Nutritional powder mix (EAS Soy Protein Powder) | Sweet potato, baked, peel not eaten, fat not added in cooking",mixed
4b9a5a8949e0becb2959f1567253.jpeg,SNAPME9071,405.1275,20.366625,2.7525000000000004,1004.7974999999999,3.1493175,0.179025,0.0,1.0416,0.0,"Beef and broccoli | Rice, white, cooked, fat not added in cooking",mixed
4bcc115a453295978dabc3ad6cfe.jpeg,SNAPME9187,62.1,0.648,0.81,1.8,0.0486,0.0,0.603,0.0,0.0,"Grapes, raw, NS as to type",mixed
4c4baf0b430fa74121e8b95399b7.jpeg,SNAPME9127,48.64,1.0184,3.04,1.52,0.0228,0.0,1.0488,0.0,0.0,"Strawberries, raw",mixed
4c9de5b14a38a4ffe0cdfde0794b.jpeg,SNAPME9031,298.82,9.195,4.08,360.85999999999996,2.8141,2.874,0.0,0.0,1.272,"Cereal, ready-to-eat, NFS | Milk, whole",mixed
4d25321746b9934030f0c15fc6e3.jpeg,SNAPME9086,464.674,16.1235,1.892,1146.2060000000001,13.180216,0.3698,0.0,0.0,0.0,"Bread, sour dough | Butter, stick, salted | Cheese, American",poor
4da3d4554e7e9e59a119d76af7f8.jpeg,SNAPME9114,61.57,1.2314,3.144,0.0,0.01965,0.0,0.7074,0.0,0.0,"Orange, raw",mixed
4da70b3340a29986d65c48ec8355.jpeg,SNAPME9001,61.57,1.2314,3.144,0.0,0.01965,0.0,0.7074,0.0,0.0,"Orange, raw",mixed
4e1d3cdf456da8766f3e36a59421.jpeg,SNAPME9061,446.9492124,10.69838987,6.989437499999999,340.88520459999995,8.97113855,0.910325,0.2431,0.0,1.42965,"Biscuit mix | Butter, stick, salted | Coconut, packaged | Fruit mixture, dried | Oats, raw | Peanut butter",mixed
4e230bee48c6ae0ab9686edfb5b8.jpeg,SNAPME9066,314.583576,14.354702,2.5192824,477.20282399999996,8.204250408,0.14180088,0.4752,0.0,0.0,"Bread, sour dough, toasted | Cheese, Cheddar | Tangerine, raw",poor
4e284d9e4fe69ab159dcbab44d9f.jpeg,SNAPME9023,161.58,14.3484,3.276,1044.5700000000002,0.8642700000000001,0.0,0.6039,0.756,0.0,"Plum, raw | Squash, summer, yellow or green, cooked, from fresh, fat not added in cooking | Turkey, prepackaged or deli, luncheon meat",mixed
4e3a49c1454598681c74964abd0e.jpeg,SNAPME9093,301.015,6.888,3.5475,295.195,1.65365,2.8122,0.0,0.0,0.65145,"Cereal (Post Honey Bunches of Oats with Almonds) | Milk, whole",mixed
4e44f2434de8bf80b24415a8a740.jpeg,SNAPME9137,209.84,13.5908,0.0,500.2,4.58842,0.0,0.0,0.0,0.0,"Egg omelet or scrambled egg, made with margarine",poor
4e8fadaf45919cfebe06aeb68c13.jpeg,SNAPME9173,325.335,6.9828,11.109,1666.35,3.150195,0.0,0.0,4.4436,0.0,"Squash, summer, yellow or green, cooked, from fresh, made with oil",mixed
4e98ec0b4d6682d85752f0c088c5.jpeg,SNAPME9126,933.41525,33.3677375,5.642624999999999,1806.81925,13.272427250000002,8.199,0.0,0.4504375,0.0,"Beef, prepackaged or deli, luncheon meat | Bread, white | Cheese, Cheddar | Cookie, brownie, without icing | Cucumber pickles, dill | Mayonnaise, regular | Pecans, unsalted | Romaine lettuce, raw | Tomatoes, raw",poor
4ea0532945328d74106d3b68ab8e.jpeg,SNAPME9132,0.0,0.0,0.0,75.6,0.0,0.0,0.0,0.0,0.0,"Carbonated water, unsweetened",mixed
4ea6cec74d26bb8941f74acb42aa.jpeg,SNAPME9018,348.94,13.311399999999999,5.724,314.40000000000003,5.20132,0.2016,0.5106,0.0,1.3944,"Blueberries, raw | Cereal (General Mills Cheerios) | Milk, whole",mixed
4ede33824ad4b73bbd9f61d7eca7.jpeg,SNAPME9031,100.44,1.6926,0.93,133.92,0.60264,3.2364,0.0,0.0,0.0,"Hot chocolate / Cocoa, made with dry mix and water",mixed
4ef0f4084b5d982df4600a8528a9.jpeg,SNAPME9087,211.647,10.502749999999999,2.829,266.993698,5.277229,0.5148,0.0,0.0675,0.9828,"Bread, multigrain | Butter, stick, unsalted | Egg, whole, fried without fat | Salsa, pico de gallo",mixed
4f25bf4d4fa4a2f23ce7b40ee282.jpeg,SNAPME9107,287.3125,9.5085,4.90875,209.70250000000001,1.91604,0.98175,0.255,0.0,1.1985,"Cereal, muesli | Milk, lactose free, reduced fat (2%)",mixed
4f90615449b7a7c00631dff2e977.jpeg,SNAPME9173,61.57,1.2314,3.144,0.0,0.01965,0.0,0.7074,0.0,0.0,"Orange, raw",mixed
4hscihsk3tk7qbhzf87ozhrkysjl.jpeg,SNAPME9087,289.1,6.25924,6.739,157.756,1.825806,0.0,1.11485,0.0231,0.0,"Almond milk, unsweetened | Banana, raw | Blueberries, frozen, unsweetened | Date | Ginger, raw | Tahini",mixed
4mlmun08niojaxaua968ba517tiw.jpeg,SNAPME9001,381.2745093340001,42.92679867700001,3.329000001,880.878865704,3.768455113,0.250892544,0.0,2.2858,0.0,"Egg, whole, boiled or poached | Italian dressing, made with vinegar and oil | Lettuce, arugula, raw | Lettuce, raw | Mixed salad greens, raw | Mushrooms, raw | Salmon, cooked, NS as to cooking method | Spinach, raw | Tomatoes, raw",mixed
50040af243c69a478bd47bb6d4b5.jpeg,SNAPME9152,105.02,1.2862,3.068,1.18,0.13216,0.0,0.7906,0.0,0.0,"Banana, raw",mixed
500eb007494c9c7b36247d975e63.jpeg,SNAPME9002,64.5,1.0035,0.51,68.85,0.24495,0.8685,0.0,0.0,0.2625,Graham crackers,mixed
505084094420b0937127d31e0108.jpeg,SNAPME9143,128.1,8.4546,0.0,120.414,3.220434,0.0,0.0,0.0,0.0,"Milk, reduced fat (2%)",poor
506aa6944c5a9d375a9c4ead894b.jpeg,SNAPME9107,450.11952,21.588992,2.046096,1063.00576,4.8935536,0.0,0.0,1.0888,0.0,"Egg, whole, fried with oil | Rice, white, with tomatoes and/or tomato-based sauce, fat not added in cooking | Seaweed, cooked, NS as to fat added in cooking",mixed
507fdea24b1ab16ae5a4be58b037.jpeg,SNAPME9011,571.605,16.80045,4.784000000000001,1261.31,7.876729999999999,0.0,0.4752,1.4,0.0,"Egg, whole, fried without fat | Pork sausage | Potato, home fries, with vegetables | Tangerine, raw",poor
50e1057747fd8c43ed0b7f4bf97f.jpeg,SNAPME9157,87.42,1.2648,0.558,3.72,0.02604,0.0,0.744,0.0,0.0,"Orange juice, 100%, with calcium added, canned, bottled or in a carton",mixed
50e605b74cc68511711217cbc428.jpeg,SNAPME9172,41.1912,0.493128,0.16632,16.6104,0.404892,1.189944,0.0,0.0,0.0,"Coffee creamer, liquid, flavored | Coffee, brewed",mixed
50ec493349eaaf47eea8f7668842.jpeg,SNAPME9132,164.64000000000004,0.0315,0.021,4.34,0.00672,2.05275,0.0,0.0,0.0,"Honey | Tea, hot, herbal | Whiskey",mixed
510e195144d7ae59af10561337bd.jpeg,SNAPME9118,478.125,16.004649999999998,6.397,99.44500000000001,6.6732000000000005,0.5632,0.59295,0.0,0.0,"Banana, raw | Peanut butter, lower sodium and lower sugar",mixed
51344d684f45aec0e1e8ea6750d4.jpeg,SNAPME9114,321.1929025,10.202889425,0.66813095,652.7681230000001,2.676554048,0.12,0.0,0.086625,0.0,"Onions, mature, raw | Rapeseed oil | Shrimp, cooked, NS as to cooking method | Soy sauce, reduced sodium | Vinegar",mixed
513b3b20496fb074b8dcea7a5a6e.jpeg,SNAPME9066,591.24,28.7112,7.716,1368.18,6.14349,0.0,0.0,1.5,0.0,"Broccoli, raw | Cheese, Parmesan, hard | Pasta with tomato-based sauce, meat, and added vegetables, ready-to-heat",mixed
5145ed0c46dd85dada9d75be8e01.jpeg,SNAPME9109,536.0,13.63138,12.9981,220.752,4.295781000000001,2.6862,2.6113199999999996,0.0,0.96015,"Banana, raw | Blueberries, frozen, unsweetened | Cereal, granola | Milk, whole | Strawberries, frozen, unsweetened | Strawberries, raw",balanced
516406334c0f8fb71ea5d334082e.jpeg,SNAPME9007,18.13,1.3521,0.0,20.095,0.38914499999999996,0.0,0.0,0.0,0.0,"Coffee, brewed | Milk, reduced fat (2%)",poor
516628cc49d0a5735ee04fd0ab32.jpeg,SNAPME9186,42.2712,0.104328,0.16632,23.090400000000002,0.40705199999999997,1.189944,0.0,0.0,0.0,"Coffee creamer, liquid, flavored | Tea, hot, leaf, black",mixed
51d14e554376ad1c2e54eacb4257.jpeg,SNAPME9013,16.65,1.02785,0.0,24.939999999999998,0.20074499999999998,0.0,0.0,0.0,0.0,"Milk, low fat (1%) | Tea, hot, leaf, black",poor
51e1f8aa4843ad202a3ba7267e58.jpeg,SNAPME9152,618.711456,61.08385572,3.4939903999999995,1857.692032,11.4179875,0.20127744,0.0,1.5045,0.59475,"Beef, NS as to cut, cooked, lean and fat eaten | Cabbage, Chinese, cooked, fat not added in cooking | Rice, brown, cooked, fat not added in cooking | Rice, white, cooked, fat not added in cooking | Teriyaki sauce",poor
51feb7eb4fb4a7b796a59d25ba8d.jpeg,SNAPME9005,590.8635,17.384195,15.255549999999998,712.034,6.357277999999999,0.172575,0.0,1.202625,2.880675,"Avocado, raw | Carrots, raw | Hot pepper sauce | Naan, Indian flatbread | Onions, mature, raw | Romaine lettuce, raw",mixed
5211266a438bbc5d57f5efe60bfb.jpeg,SNAPME9108,445.81,8.9058,3.8099999999999996,676.31,1.59973,0.0,0.0,0.531,0.0,"Rice, white, cooked, fat added in cooking, made with oil | Vegetable curry",poor
5229efc84fcb810a1cf9ed6f4085.jpeg,SNAPME9086,117.6,0.9744,6.048,1.68,0.0336,0.0,1.0248,0.0,0.0,"Persimmon, raw",mixed
524d153244f386e54ca8e36e046d.jpeg,SNAPME9185,89.89,1.1009,2.626,1.01,0.11312,0.0,0.6767,0.0,0.0,"Banana, raw",mixed
526c1601439aaa91bdd2cc3ab9b2.jpeg,SNAPME9011,230.22,9.95585,5.119,362.58500000000004,1.7797300000000003,0.40015,0.4104,1.1612,0.6174,"Avocado, raw | Bread, whole grain white | Cucumber, raw | Mustard | Tangerine, raw | Tomatoes, raw | Tuna salad, made with mayonnaise",mixed
534eb1a3431181b0a6e869247abb.jpeg,SNAPME9008,24.605,1.68075,0.0,25.115000000000002,0.580825,0.0,0.0,0.0,0.0,"Coffee, brewed | Milk, whole",poor
536dd4284ba6821f07f4be72142d.jpeg,SNAPME9146,398.7325,13.810125,8.195,596.211,5.177683,0.0,0.0135,1.1245,0.0,"Carrots, raw | Cheese, Mozzarella, part skim | Hummus, flavored | Tortilla chips, plain",mixed
5377998944efbfb31d3ad75b80cd.jpeg,SNAPME9160,91.44,0.6604,1.524,7.62,0.01651,1.8923,0.635,0.0,0.0,"Peach, cooked or canned, drained solids",mixed
537c483e4171b554d7637ab234b6.jpeg,SNAPME9126,366.75,8.1975,1.725,729.75,3.966,0.0,0.0,0.0,0.0,"Crackers, cheese (Cheez-It)",poor
538b0e7a46388dfb76fbb8ed7035.jpeg,SNAPME9005,308.523124,12.9296612,3.48,650.432296,10.559586996,0.4944,0.0,0.25125,1.7424,"Bread, whole wheat | Butter, stick, salted | Cheese, Cheddar | Kimchi",mixed
538c07794b16b705c721dc843739.jpeg,SNAPME9093,284.145,7.53375,4.475,1467.94,6.534905,0.0,0.0,0.76305,0.0,"Carrots, cooked, from fresh, fat not added in cooking | Chicken or turkey noodle soup, canned or ready-to-serve | Gnocchi, potato | Spinach, cooked, from fresh, fat not added in cooking",poor
53ac4c884c2fb69835094ab097b0.jpeg,SNAPME9001,200.88,9.9324,0.0,148.8,3.813,2.9016,0.0,0.0,0.0,"Coffee, Latte, flavored",poor
53bc00d040709825ff75245b079b.jpeg,SNAPME9015,227.41,5.1128,3.46,1367.99,0.54623,0.5566,0.0,0.363,0.0,"Soy sauce | Sushi roll, vegetable",poor
53d291f34cccb222557cf122a77e.jpeg,SNAPME9105,456.89,37.711825000000005,5.22625,1662.1425,7.4933075,2.19765,0.0,1.549075,0.0,"Beef, roast, roasted, lean and fat eaten | Carrots, cooked, from fresh, glazed | Gravy, beef or meat | Potato, mashed, from fresh, made with milk",poor
54161e6d453ea2130cc09509e042.jpeg,SNAPME9119,468.72,5.7348,1.836,515.16,11.9934,3.6828,0.0,0.0,0.0,"Doughnut, cake type",poor
541cfb5245ee8c8408e7c6e372aa.jpeg,SNAPME9146,1.68,0.2016,0.0,3.36,0.00336,0.0,0.0,0.0,0.0,"Coffee, brewed",mixed
544838a942f89f75803189b7690e.jpeg,SNAPME9004,656.0165,62.378415,2.1545,1310.2775,3.5381395,0.0,0.0,1.7828125000000001,0.0,"Cucumber, raw | Lettuce, raw | Rice, white, cooked, fat not added in cooking | Salmon, baked or broiled, made with oil",mixed
5483d7994580ad8a52d2dce18c78.jpeg,SNAPME9107,4.8,0.0,0.0,4.8,0.0096,0.0,0.0,0.0,0.0,"Tea, hot, herbal",mixed
54938d2e46baba80478e1f1c68d2.jpeg,SNAPME9047,374.44999999999993,9.404200000000001,3.885,825.0699999999999,3.08412,0.6705,0.0,0.867,0.0,"Egg, whole, fried with oil | Potato, hash brown, from dry mix | Tomato catsup",poor
54d72c1c4f158cd047a466281132.jpeg,SNAPME9114,52.095,0.5436,0.6795,1.51,0.04077,0.0,0.50585,0.0,0.0,"Grapes, raw, NS as to type",mixed
54f8dcd9462c818167400394f01b.jpeg,SNAPME9078,277.483753,12.096449416,0.7846875,499.709796,1.5102804589999999,0.0,0.0,0.080925,0.0,"Mayonnaise, regular | Rice, white, cooked, NS as to fat added in cooking | Salmon, raw | Salsa, red, commercially-prepared",mixed
551f1fae4ba89c9aaafa2f6c3057.jpeg,SNAPME9126,136.08,3.83292,3.1752,49.896,0.673596,0.0,0.81648,0.52164,0.0,Fruit and vegetable smoothie,mixed
5562997a4e7da0d903b10769ef0a.jpeg,SNAPME9015,523.582,19.6541,15.7806,1241.3020000000001,2.415138,0.44982,0.0,1.196,2.379,"Avocado dressing | Broccoli, cooked, from frozen, fat not added in cooking | Lentils, dry, cooked, fat not added in cooking | Rice, brown, cooked, fat not added in cooking",mixed
557722ae48c5ac979e04a32eb38c.jpeg,SNAPME9128,794.0,27.2476,13.701,1425.5500000000002,12.186395000000001,0.0,0.42435,1.40845,0.0,"Avocado, raw | Egg omelet or scrambled egg, made with cooking spray | Pork sausage | Potato, hash brown, from fast food | Raspberries, raw, NS as to color",poor
5588a5524e55b5cdee6efeee6fa0.jpeg,SNAPME9130,52.51,0.6431,1.534,0.59,0.06608,0.0,0.3953,0.0,0.0,"Banana, raw",mixed
559d229a4c168b9dc281b5fb64e7.jpeg,SNAPME9005,204.0,0.168,0.0,9.6,0.0,0.0,0.0,0.0,0.0,"Wine, table, red",mixed
55ae0b9d4c9f8fe0a79dc38350fa.jpeg,SNAPME9105,1.2,0.0,0.0,3.6,0.0024,0.0,0.0,0.0,0.0,"Tea, hot, leaf, black, decaffeinated",mixed
55b6f18d49a0b39c8ab6c887a23a.jpeg,SNAPME9070,426.0,16.101200000000002,6.12,469.92,3.8248399999999996,3.62,0.036,0.0,2.6136,"Bread, whole wheat | Jelly, all flavors | Peanut butter",mixed
55b9300e4c2bbe554a2064b91387.jpeg,SNAPME9114,115.5,1.375,9.9,0.0,0.033,0.0,1.6775,0.0,0.0,"Pear, Japanese, raw",mixed
55e63d3c44eba7408f646c10a94d.jpeg,SNAPME9061,552.8525,15.229875,6.138,549.501,14.076008000000002,0.1798,1.01465,0.39905,0.4698,"Apple, raw | Celery, raw | Cheese, Mozzarella, part skim | Cheese, cream | Muffin, English, multigrain | Olive oil | Tomatoes, raw",mixed
5660cfc1423788ef3621c36b2a89.jpeg,SNAPME9038,94.64,0.4732,4.368,1.82,0.05096,0.0,1.6562,0.0,0.0,"Apple, raw",mixed
568b45bb4e7b8df57ea801561bf7.jpeg,SNAPME9047,177.0,2.955,0.2,77.5,7.078,1.98,0.0,0.0,0.0,Tiramisu,poor
568e0a16433cbe303e93aad3c8e2.jpeg,SNAPME9008,459.61875000000003,22.4331125,5.473,967.3399999999999,9.19436,0.162,0.0,0.38126250000000006,0.0,"Avocado, raw | Cheese, Mozzarella, NFS | Egg omelet or scrambled egg, made with oil | Lettuce, raw | Peppers, green, cooked, NS as to fat added in cooking | Refried beans, fat added in cooking, NS as to type of fat | Tortilla, flour",poor
569e10e0430d93ce99e815b02357.jpeg,SNAPME9185,199.5292124,5.2250586199999995,2.03,307.3645796,5.28749105,0.4176,0.0,0.0,0.0,"Butter, stick, salted | Muffin, English",poor
56a4386546f183a557cdab5c06bd.jpeg,SNAPME9157,14.0,0.602,1.19,2.1,0.0406,0.0,0.0,0.581,0.0,"Pepper, sweet, green, raw",mixed
56cbfe724d1d82be724d0218ad96.jpeg,SNAPME9008,115.96,0.5798,5.352,2.23,0.06244,0.0,2.0293,0.0,0.0,"Apple, raw",mixed
56d5044a430aabd3cc0d1c6550e5.jpeg,SNAPME9043,269.353522,24.2952875,5.5905000000000005,490.5420595,2.2751691140000005,0.0,0.0,0.61545,0.297375,"Chicken breast, baked, broiled, or roasted, skin not eaten, from raw | Garlic, cooked | Lentils, dry, cooked, fat not added in cooking | Olive oil | Onions, cooked, from fresh, fat not added in cooking | Rice, brown, cooked, fat not added in cooking | Squash, winter type, mashed, fat added in cooking, no sugar added in cooking",mixed
